"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3651","Login","chromium","Fri Dec 06 21:54:13 GMT 2024","passed","Fri Dec 06 21:54:17 GMT 2024","","e2e/login.test.ts","",""
"","8961","GX3-5799: TC1: Should add user credentials for employee","chromium","Fri Dec 06 21:54:36 GMT 2024","failed","Fri Dec 06 21:54:45 GMT 2024","GX3-5799: Admin | Agregar credenciales de usuario al empleado","e2e/addUserCredentials.test.ts","",""
