"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2928","Login","chromium","Fri Dec 06 21:38:03 GMT 2024","passed","Fri Dec 06 21:38:06 GMT 2024","","e2e/login.test.ts","",""
"","40946","GX3-5799: TC1: Should add user credentials for employee","chromium","Fri Dec 06 21:39:29 GMT 2024","broken","Fri Dec 06 21:40:10 GMT 2024","GX3-5799: Admin | Agregar credenciales de usuario al empleado","e2e/addUserCredentials.test.ts","",""
